Time,Lat,Lon,Alt,Sats,Zero, GetHaLowGPS.py 2026-08-04 13:38:36.188585
13:38:44.284921,43.300069,-70.984882,78.00,12,0
13:38:52.274050,43.300064,-70.984881,77.80,12,0
13:39:00.271206,43.300059,-70.984880,78.10,12,0
13:39:08.268676,43.300056,-70.984878,77.90,12,0
13:39:16.269026,43.300055,-70.984874,78.20,12,0
13:39:24.288334,43.300053,-70.984878,77.50,12,0
13:39:32.288445,43.300170,-70.984796,77.30,12,0
13:39:40.285043,43.300497,-70.984476,77.00,12,0
13:39:48.278994,43.300906,-70.984069,76.00,12,0
13:39:56.277133,43.300973,-70.983619,73.90,12,0
13:40:04.283302,43.300727,-70.983077,73.50,12,0
13:40:12.278329,43.301073,-70.982644,72.20,12,0
13:40:20.275246,43.301513,-70.982177,73.30,12,0
13:40:28.275340,43.301918,-70.981770,72.50,12,0
13:40:36.271085,43.302365,-70.981292,71.00,12,0
13:40:44.275668,43.302815,-70.980845,69.80,12,0
13:40:52.278565,43.303243,-70.980424,70.50,12,0
13:41:00.340799,43.303628,-70.980017,70.40,12,0
13:41:08.281365,43.303908,-70.980244,72.10,12,0
13:41:16.269649,43.304284,-70.980630,70.00,12,0
13:41:25.464116,43.304794,-70.980636,71.20,12,0
13:41:37.306986,43.305188,-70.980938,72.20,12,0
13:41:45.277550,43.304783,-70.981345,75.10,12,0
13:41:53.319084,43.304345,-70.981808,75.80,12,0
13:42:01.293502,43.303868,-70.982283,76.80,12,0
13:42:09.285119,43.303444,-70.982719,77.30,12,0
13:42:17.276587,43.303109,-70.983091,79.00,12,0
13:42:25.276498,43.302762,-70.983425,79.60,12,0
13:42:33.277634,43.302307,-70.983877,79.20,12,0
13:42:41.268310,43.301847,-70.984329,81.00,12,0
13:42:49.278075,43.301396,-70.984772,81.60,12,0
13:42:57.343695,43.300957,-70.985214,81.50,12,0
13:43:05.285966,43.300511,-70.985668,81.10,12,0
13:43:13.286612,43.300059,-70.986012,79.20,12,0
13:43:21.267623,43.299509,-70.986261,78.40,12,0
13:43:29.286683,43.299061,-70.986676,77.10,12,0
13:43:37.285943,43.298673,-70.987199,76.50,12,0
13:43:45.276832,43.298789,-70.987806,77.60,12,0
13:43:53.274575,43.299113,-70.987819,78.00,12,0
13:44:01.272384,43.299526,-70.987402,77.50,12,0
13:44:09.274944,43.299987,-70.986972,76.60,12,0
13:44:17.273692,43.300406,-70.986564,76.10,12,0
13:44:25.272497,43.300751,-70.986304,76.70,12,0
13:44:33.275431,43.301160,-70.985863,76.50,12,0
13:44:41.289538,43.301651,-70.985380,76.90,12,0
13:44:49.274584,43.302122,-70.984908,76.20,12,0
13:44:57.271591,43.302589,-70.984469,73.00,12,0
13:45:05.275552,43.302892,-70.984160,71.90,12,0
13:45:13.273715,43.303251,-70.983833,72.40,12,0
13:45:21.280707,43.303659,-70.983437,73.60,12,0
13:45:29.274844,43.304125,-70.982996,73.20,12,0
13:45:37.610006,43.304521,-70.982582,73.10,12,0
