Time,Lat,Lon,Alt,Sats,Zero, meshtastic_position_listener.py 2026-07-29 14:27:50.204495
14:27:55.147200,43.170914,-70.871114,8.00,None,0
14:28:05.157504,43.170907,-70.871091,1.00,None,0
14:28:15.212748,43.170909,-70.871096,-1.00,None,0
14:28:25.192125,43.170916,-70.871114,-2.00,None,0
14:28:35.194303,43.170921,-70.871141,-1.00,None,0
14:28:45.173826,43.170934,-70.871155,0.00,None,0
14:28:55.207941,43.170940,-70.871163,2.00,None,0
14:29:05.214634,43.170954,-70.871177,4.00,None,0
14:29:15.321399,43.170991,-70.871269,9.00,None,0
14:29:25.275250,43.170903,-70.871490,15.00,None,0
14:29:35.294682,43.170816,-70.871732,21.00,None,0
14:29:45.296209,43.170869,-70.871578,25.00,None,0
14:29:55.284639,43.170996,-70.871191,25.00,None,0
14:30:05.327299,43.171098,-70.870870,26.00,None,0
14:30:15.325903,43.171117,-70.870686,25.00,None,0
14:30:25.341956,43.171008,-70.870988,27.00,None,0
14:30:35.381427,43.170661,-70.870997,30.00,None,0
14:30:45.378701,43.170323,-70.871351,30.00,None,0
14:30:55.339849,43.170167,-70.871704,32.00,None,0
14:31:05.338645,43.170184,-70.871571,34.00,None,0
14:31:15.380657,43.170318,-70.871172,33.00,None,0
14:31:25.415436,43.170468,-70.870728,33.00,None,0
14:31:35.387807,43.170619,-70.870311,33.00,None,0
14:31:55.398861,43.171135,-70.869772,34.00,None,0
14:32:05.410691,43.171260,-70.869486,35.00,None,0
14:32:35.465394,43.171342,-70.870110,34.00,None,0
14:32:45.461621,43.171507,-70.870346,35.00,None,0
14:32:55.526551,43.171649,-70.870617,38.00,None,0
14:33:05.547248,43.171636,-70.870926,39.00,None,0
14:33:15.512342,43.171469,-70.871244,42.00,None,0
14:33:25.540605,43.171101,-70.871328,44.00,None,0
14:33:35.553029,43.170623,-70.871004,41.00,None,0
14:33:45.546960,43.170059,-70.870610,36.00,None,0
14:34:15.591179,43.169360,-70.871204,44.00,None,0
14:34:45.610043,43.169016,-70.872309,39.00,None,0
14:35:15.675698,43.169288,-70.871412,40.00,None,0
14:35:25.671213,43.169559,-70.870777,40.00,None,0
14:35:35.738816,43.169821,-70.870101,41.00,None,0
14:35:45.734552,43.170100,-70.869386,37.00,None,0
14:37:15.771808,43.169071,-70.869136,37.00,None,0
14:37:25.783916,43.169180,-70.868915,36.00,None,0
14:38:25.878806,43.170176,-70.868939,34.00,None,0
14:38:35.872065,43.170265,-70.868808,32.00,None,0
14:38:45.883044,43.170311,-70.868588,30.00,None,0
14:40:41.042559,43.170598,-70.868764,41.00,None,0
14:40:51.063338,43.170790,-70.868538,44.00,None,0
14:41:01.021790,43.171006,-70.868258,45.00,None,0
14:43:51.310871,43.170401,-70.869167,36.00,None,0
14:44:01.271630,43.170166,-70.869364,38.00,None,0
14:44:31.284207,43.170426,-70.870746,34.00,None,0
14:44:41.279941,43.170784,-70.871037,35.00,None,0
14:44:51.311465,43.170749,-70.871235,36.00,None,0
14:45:01.339422,43.170734,-70.871253,35.00,None,0
