Time, Latitude, Longitude, Altitude, TxPower, RSSI, NodeID, Distance, Zero, Fri Aug 07 2026 13:42:40 GMT-0400 (Eastern Daylight Time)
13:42:40, 43.2228342294693, -70.69204390048981, 214.32, -6, -51, 260, 0, 0
13:42:46, 43.22283363342285, -70.69203972816467, 214.82, -6, -51, 260, 0.4686729554411417, 0
13:42:52, 43.222832560539246, -70.6920405626297, 215.22, -6, -51, 260, 0.4149807247366515, 0
13:42:58, 43.22283124923706, -70.69203698635101, 215.22, -6, -51, 260, 0.8372340933893966, 0
13:43:03, 43.22283172607422, -70.69203126430511, 214.91, -6, -51, 260, 1.4324534808206255, 0
13:43:09, 43.22283172607422, -70.69202697277069, 214.71, -6, -51, 260, 1.9028352862886808, 0
13:43:15, 43.22282958030701, -70.69202816486359, 214.71, -6, -51, 260, 1.8245769822998088, 0
13:43:21, 43.22282874584198, -70.6920303106308, 214.51, -6, -51, 260, 1.6295806511897841, 0
13:43:27, 43.222827792167664, -70.69202506542206, 213.81, -6, -51, 260, 2.2134069622795947, 0
13:43:32, 43.22282648086548, -70.69201815128326, 213.01, -6, -51, 260, 2.9901481476205665, 0
13:43:38, 43.222824931144714, -70.69201529026031, 212.7, -6, -51, 260, 3.3452613572262035, 0
13:43:44, 43.22282433509827, -70.69201350212097, 212.7, -6, -51, 260, 3.5548526997884284, 0
13:43:50, 43.222835302352905, -70.69201338291168, 212.9, -6, -60, 260, 3.395651192073608, 0
13:43:56, 43.2228399515152, -70.6920200586319, 213.71, -6, -57, 260, 2.726500638387084, 0
13:44:02, 43.22284245491028, -70.69202065467834, 214.31, -6, -52, 260, 2.74198914007806, 0
13:44:07, 43.2228444814682, -70.69201242923737, 214.5, -3, -50, 260, 3.680607810095702, 0
13:44:13, 43.222846269607544, -70.69200623035431, 214.4, -6, -51, 260, 4.397680989352912, 0
13:44:19, 43.22284412384033, -70.69200479984283, 214.2, -6, -51, 260, 4.48504101804067, 0
13:44:25, 43.222838163375854, -70.69200146198273, 214, -6, -51, 260, 4.7393937083449185, 0
13:44:31, 43.2228319644928, -70.69200229644775, 214.7, -6, -50, 260, 4.633220338442817, 0
13:44:37, 43.22282695770264, -70.69200599193573, 215.3, -6, -51, 260, 4.292286960531228, 0
13:44:42, 43.22283089160919, -70.69200909137726, 215.4, -6, -49, 260, 3.8885284184334954, 0
13:44:48, 43.2228387594223, -70.69201028347015, 215.8, -6, -50, 260, 3.771999208193289, 0
13:44:54, 43.22284543514252, -70.69201445579529, 216.1, -6, -50, 260, 3.5033420979133973, 0
13:45:00, 43.22284471988678, -70.69201529026031, 215.7, -6, -49, 260, 3.388580013893423, 0
13:45:06, 43.22284460067749, -70.69201648235321, 215.1, -6, -49, 260, 3.2597273793718404, 0
13:45:12, 43.22284495830536, -70.69201648235321, 214.6, -6, -49, 260, 3.274008514207377, 0
13:45:17, 43.22284698486328, -70.69201505184174, 214.1, -6, -51, 260, 3.507552907397921, 0
13:45:23, 43.222858905792236, -70.6920154094696, 213.9, -6, -53, 260, 4.19130951240956, 0
13:45:29, 43.222899317741394, -70.69200599193573, 214.6, -6, -56, 260, 8.375908230968658, 0
13:45:35, 43.22294878959656, -70.69199860095978, 215.09, -6, -70, 260, 13.698860727291219, 0
13:45:41, 43.22297823429108, -70.69208133220673, 214.74, -6, -70, 260, 16.54546968343446, 0
13:45:47, 43.2230064868927, -70.6921523809433, 214.69, -6, -70, 260, 22.636952264624245, 0
13:45:53, 43.22301256656647, -70.69223916530609, 214.24, -3, -64, 260, 29.406559571309643, 0
13:45:59, 43.22300839424133, -70.69231915473938, 214.19, -6, -67, 260, 36.22087503627355, 0
13:46:05, 43.22301924228668, -70.69240891933441, 214.44, -3, -64, 260, 45.50628179284345, 0
13:46:11, 43.22300565242767, -70.69250738620758, 214.5, -6, -74, 260, 54.95179989803627, 0
13:46:17, 43.22295165061951, -70.69254088401794, 213.82, -6, -69, 260, 56.786123459395085, 0
13:46:23, 43.22291624546051, -70.69248580932617, 213.39, -6, -72, 260, 49.97942636304946, 0
13:46:29, 43.22290539741516, -70.69240212440491, 213.74, -4, -62, 260, 40.613012272985735, 0
13:46:34, 43.22289431095123, -70.69231343269348, 213.98, 1, -65, 260, 30.707592241495, 0
13:46:40, 43.22288656234741, -70.6922208070755, 213.93, -6, -72, 260, 20.514718428348598, 0
13:46:46, 43.22287893295288, -70.692129611969, 213.87, -3, -57, 260, 10.74957183415748, 0
13:46:52, 43.22287893295288, -70.69204807281494, 214.52, -6, -52, 260, 4.992632012085039, 0
13:46:58, 43.2229300737381, -70.69201529026031, 214.8, -6, -59, 260, 11.122595712851506, 0
13:47:04, 43.22299563884735, -70.69199693202972, 215.19, -6, -61, 260, 18.693187538761663, 0
13:47:09, 43.22303521633148, -70.69195079803467, 215.27, 16, -54, 260, 24.63118553791369, 0
13:47:15, 43.22309327125549, -70.69191694259644, 216.15, 16, -60, 260, 32.07902288911579, 0
13:47:21, 43.22315216064453, -70.69188928604126, 216.93, 6, -60, 260, 39.31291328868366, 0
13:47:27, 43.22321593761444, -70.69186246395111, 217.81, -6, -71, 260, 46.9970096867963, 0
13:47:33, 43.22327744960785, -70.69187641143799, 218.22, -3, -68, 260, 52.68776090116775, 0
13:47:39, 43.22327697277069, -70.69191229343414, 217.94, 2, -60, 260, 51.362128989788, 0
13:47:45, 43.223244309425354, -70.6919733285904, 217.88, 1, -68, 260, 46.27122238477574, 0
13:47:51, 43.22323131561279, -70.6920371055603, 217.82, -6, -85, 260, 44.16244355588915, 0
13:47:57, 43.22324216365814, -70.69212973117828, 216.97, -6, -75, 260, 46.355492205108014, 0
13:48:02, 43.22322225570679, -70.69221949577332, 216.53, 1, -65, 260, 47.36102705334552, 0
13:48:08, 43.22318732738495, -70.69229745864868, 216.47, 1, -63, 260, 48.33938030031068, 0
13:48:14, 43.223161697387695, -70.69236099720001, 216.11, -4, -77, 260, 50.68885370476781, 0
13:48:20, 43.2231639623642, -70.69244730472565, 215.46, -6, -74, 260, 57.937095221567134, 0
13:48:26, 43.223185896873474, -70.6925140619278, 215, -1, -66, 260, 65.28886585144973, 0
13:48:45, 43.2231707572937, -70.69269859790802, 213.31, 15, -62, 260, 81.85707510405688, 0
13:48:51, 43.2231171131134, -70.6927102804184, 213.32, 11, -64, 260, 80.50183935685764, 0
13:48:57, 43.22304677963257, -70.6927261352539, 213.93, 1, -73, 260, 79.46108349463601, 0
13:49:03, 43.222981572151184, -70.69273471832275, 213.14, -2, -71, 260, 78.54681439455015, 0
13:49:08, 43.2229220867157, -70.69273924827576, 213.34, 2, -73, 260, 77.93743276122073, 0
13:49:14, 43.22287142276764, -70.69274842739105, 212.54, -1, -75, 260, 78.45248628653314, 0
13:49:20, 43.22281813621521, -70.69278645515442, 212.57, 1, -76, 260, 82.59146894142445, 0
13:49:26, 43.22277641296387, -70.6927342414856, 212.24, 6, -67, 260, 77.0346729224175, 0
13:49:32, 43.22280192375183, -70.69266593456268, 212.49, 15, -65, 260, 69.26341271152094, 0
13:49:38, 43.22283923625946, -70.69259512424469, 212.75, 16, -67, 260, 61.298610006473226, 0
13:49:43, 43.222864389419556, -70.69251942634583, 212.71, 8, -69, 260, 52.984724421403975, 0
13:49:49, 43.22288930416107, -70.69243240356445, 213.25, 8, -59, 260, 43.6334773219688, 0
13:49:55, 43.22288763523102, -70.69233798980713, 213.5, 12, -59, 260, 33.23758549429094, 0
13:50:01, 43.22288429737091, -70.69224071502686, 214.04, -3, -60, 260, 22.58284380267649, 0
13:50:07, 43.222893714904785, -70.69214427471161, 213.98, -6, -58, 260, 12.974472444466091, 0
13:50:13, 43.22293221950531, -70.69206213951111, 214.13, -6, -60, 260, 11.08363878616528, 0
13:50:19, 43.222978472709656, -70.69201409816742, 214.6, -6, -63, 260, 16.37862788305807, 0
13:50:25, 43.2230179309845, -70.69195294380188, 214.57, -6, -76, 260, 22.794471834213937, 0
13:50:31, 43.22307872772217, -70.69189524650574, 215.13, -6, -68, 260, 31.81902119247281, 0
13:50:36, 43.22314214706421, -70.69186341762543, 216.21, -6, -72, 260, 39.68879103088335, 0
13:50:42, 43.223212480545044, -70.69183349609375, 216.6, -6, -67, 260, 48.130962840483555, 0
13:50:48, 43.22328507900238, -70.69180023670197, 217.48, -3, -73, 260, 56.987948782511715, 0
13:50:54, 43.22331881523132, -70.69178974628448, 217.47, -6, -71, 260, 60.84761180173901, 0
13:51:00, 43.22333073616028, -70.69177794456482, 217.66, -6, -73, 260, 62.63348743216376, 0
13:51:06, 43.223344922065735, -70.69178593158722, 217.67, 0, -70, 260, 63.623008113671425, 0
13:51:11, 43.22339606285095, -70.69181716442108, 217.59, -6, -77, 260, 67.37160024749662, 0
13:51:17, 43.22339963912964, -70.69176638126373, 217.05, -6, -82, 260, 70.03878878965334, 0
13:51:23, 43.2233989238739, -70.69166815280914, 216.4, -4, -84, 260, 75.42492713506883, 0
13:51:29, 43.22343444824219, -70.69158327579498, 216.25, -2, -77, 260, 84.13348825080493, 0
13:51:35, 43.22346889972687, -70.69152581691742, 216.31, 11, -75, 260, 91.10374634711432, 0
13:51:41, 43.223546624183655, -70.6915032863617, 216, 8, -78, 260, 99.44599677204111, 0
13:51:48, 43.22360813617706, -70.69151055812836, 216.2, 11, -90, 260, 104.51532165264629, 0
13:51:53, 43.223676562309265, -70.69154679775238, 216.92, 15, -86, 260, 108.76222646075156, 0
13:52:06, 43.22374475002289, -70.69169807434082, 217.31, 19, -83, 260, 108.3069392581375, 0
13:52:12, 43.22374188899994, -70.69179689884186, 217.37, 20, -85, 260, 104.60224326480977, 0
13:52:18, 43.22373294830322, -70.69188225269318, 216.72, 20, -81, 260, 101.54122237393702, 0
13:52:24, 43.223724484443665, -70.69198608398438, 216.19, 20, -83, 260, 99.20490154436422, 0
13:52:30, 43.2237286567688, -70.69210815429688, 215.56, 19, -82, 260, 99.7166272926549, 0
13:52:37, 43.22375810146332, -70.69217765331268, 215.9, 20, -86, 260, 103.8056186495325, 0
13:52:43, 43.223806381225586, -70.69226264953613, 215.55, 20, -85, 260, 110.80622092705195, 0
13:52:49, 43.2237982749939, -70.69234490394592, 215.4, 19, -74, 260, 112.30577120091249, 0
13:52:55, 43.22373282909393, -70.69238841533661, 215.23, 17, -76, 260, 107.01645383084322, 0
13:53:01, 43.223673939704895, -70.692458152771, 214.97, 19, -80, 260, 104.12015509785408, 0
13:53:06, 43.223615884780884, -70.69252526760101, 215.11, 18, -73, 260, 102.08010532291034, 0
13:53:12, 43.22355306148529, -70.69258427619934, 215.25, 16, -69, 260, 100.0012254771662, 0
13:53:18, 43.22350215911865, -70.69262671470642, 215.37, 12, -63, 260, 98.5737935254379, 0
13:53:24, 43.22346532344818, -70.6926702260971, 215.4, 6, -80, 260, 98.87195759570774, 0
