# time,JS220-005622.i,JS220-005622.v
2.431002166122198105e-02,2.013077214360237122e-02,5.111290454864501953e+00
2.438002172857522964e-02,2.205483429133892059e-02,5.110346794128417969e+00
2.445002179592847824e-02,2.206802368164062500e-02,5.110741138458251953e+00
2.452102210372686386e-02,2.207158878445625305e-02,5.110579013824462891e+00
2.459102217108011246e-02,2.134238369762897491e-02,5.110351562500000000e+00
2.466102130711078644e-02,2.060532942414283752e-02,5.111174106597900391e+00
2.473102137446403503e-02,1.976314932107925415e-02,5.111273765563964844e+00
2.480102144181728363e-02,2.051969245076179504e-02,5.111227035522460938e+00
2.487102150917053223e-02,2.040388993918895721e-02,5.110590934753417969e+00
2.494102157652378082e-02,2.131586149334907532e-02,5.111207008361816406e+00
2.501102164387702942e-02,2.040260843932628632e-02,5.111332893371582031e+00
2.508102171123027802e-02,2.029753848910331726e-02,5.111262321472167969e+00
2.515102177858352661e-02,2.050371840596199036e-02,5.111530780792236328e+00
2.522102184593677521e-02,1.992899924516677856e-02,5.111380100250244141e+00
2.529102191329002380e-02,2.055815793573856354e-02,5.111327648162841797e+00
2.536102198064327240e-02,2.123801596462726593e-02,5.110517024993896484e+00
2.543102204799652100e-02,2.179535105824470520e-02,5.110187530517578125e+00
2.550102211534976959e-02,2.226868644356727600e-02,5.110602378845214844e+00
2.557102218270301819e-02,2.243412286043167114e-02,5.110932350158691406e+00
2.564202249050140381e-02,2.197363227605819702e-02,5.110557556152343750e+00
2.571202255785465240e-02,2.224742993712425232e-02,5.110791683197021484e+00
2.578202262520790100e-02,2.199094370007514954e-02,5.110692024230957031e+00
2.585202269256114960e-02,2.227504737675189972e-02,5.110016822814941406e+00
2.592202275991439819e-02,2.188935875892639160e-02,5.110828399658203125e+00
2.599202282726764679e-02,2.249201573431491852e-02,5.110042572021484375e+00
2.606202289462089539e-02,2.241085655987262726e-02,5.110582351684570312e+00
2.613202296197414398e-02,2.148951776325702667e-02,5.110269546508789062e+00
2.620202302932739258e-02,2.245296537876129150e-02,5.111145019531250000e+00
2.627202309668064117e-02,2.216615900397300720e-02,5.110595703125000000e+00
2.634202316403388977e-02,2.225533872842788696e-02,5.110632419586181641e+00
2.641202323138713837e-02,2.192019484937191010e-02,5.110526084899902344e+00
2.648202329874038696e-02,2.232509851455688477e-02,5.110209941864013672e+00
2.655202336609363556e-02,2.234288118779659271e-02,5.110783100128173828e+00
2.662202343344688416e-02,2.175299823284149170e-02,5.111107349395751953e+00
2.669202350080013275e-02,2.262336760759353638e-02,5.111068248748779297e+00
2.676202356815338135e-02,2.051845379173755646e-02,5.111239910125732422e+00
2.683302387595176697e-02,2.005335129797458649e-02,5.111307144165039062e+00
2.690302394330501556e-02,2.052761428058147430e-02,5.111382961273193359e+00
2.697302401065826416e-02,2.054093405604362488e-02,5.111164569854736328e+00
2.704302407801151276e-02,2.025204338133335114e-02,5.111920356750488281e+00
2.711302414536476135e-02,2.015691064298152924e-02,5.111371517181396484e+00
2.718302421271800995e-02,2.056678570806980133e-02,5.111477375030517578e+00
2.725302428007125854e-02,2.009373717010021210e-02,5.110903263092041016e+00
2.732302434742450714e-02,2.015931345522403717e-02,5.112549304962158203e+00
2.739302441477775574e-02,2.225011587142944336e-02,5.110800743103027344e+00
2.746302448213100433e-02,2.237424626946449280e-02,5.110499382019042969e+00
2.753302454948425293e-02,2.172744646668434143e-02,5.110944747924804688e+00
2.760302461683750153e-02,2.095168270170688629e-02,5.111108779907226562e+00
2.767302468419075012e-02,2.063152380287647247e-02,5.111691951751708984e+00
2.774302475154399872e-02,2.025729976594448090e-02,5.110745429992675781e+00
2.781302481889724731e-02,1.975852996110916138e-02,5.112076759338378906e+00
2.788302488625049591e-02,1.777542941272258759e-02,5.112794876098632812e+00
2.795402426272630692e-02,1.793675124645233154e-02,5.112066745758056641e+00
2.802402433007955551e-02,1.751585677266120911e-02,5.113230228424072266e+00
2.809402439743280411e-02,1.806051470339298248e-02,5.111659049987792969e+00
2.816402446478605270e-02,1.798020116984844208e-02,5.112290859222412109e+00
2.823402453213930130e-02,1.730907149612903595e-02,5.113470554351806641e+00
2.830402459949254990e-02,1.798200979828834534e-02,5.112078666687011719e+00
2.837402466684579849e-02,1.901226863265037537e-02,5.111390590667724609e+00
2.844402473419904709e-02,1.948730275034904480e-02,5.111535549163818359e+00
2.851402480155229568e-02,1.968828216195106506e-02,5.111567497253417969e+00
2.858402486890554428e-02,1.982380449771881104e-02,5.112173557281494141e+00
2.865402493625879288e-02,1.979235745966434479e-02,5.111837387084960938e+00
2.872402500361204147e-02,1.915972866117954254e-02,5.111985206604003906e+00
2.879402507096529007e-02,1.991200260818004608e-02,5.111722946166992188e+00
2.886402513831853867e-02,1.978630572557449341e-02,5.111616611480712891e+00
2.893402520567178726e-02,1.917580515146255493e-02,5.111812591552734375e+00
2.900402527302503586e-02,1.998167857527732849e-02,5.111773490905761719e+00
2.907402534037828445e-02,2.006809599697589874e-02,5.111316680908203125e+00
2.914502564817667007e-02,2.013515867292881012e-02,5.111625671386718750e+00
2.921502571552991867e-02,2.000188827514648438e-02,5.111775398254394531e+00
2.928502578288316727e-02,2.051282115280628204e-02,5.110848903656005859e+00
2.935502585023641586e-02,2.059460990130901337e-02,5.111617088317871094e+00
2.942502591758966446e-02,2.245329320430755615e-02,5.110455036163330078e+00
2.949502598494291306e-02,2.106853388249874115e-02,5.111061573028564453e+00
2.956502605229616165e-02,1.925606466829776764e-02,5.111799716949462891e+00
2.963502611964941025e-02,1.871409639716148376e-02,5.111964225769042969e+00
2.970502618700265884e-02,1.905926503241062164e-02,5.112238407135009766e+00
2.977502625435590744e-02,1.874411106109619141e-02,5.112040519714355469e+00
2.984502632170915604e-02,1.711076498031616211e-02,5.112508773803710938e+00
2.991502638906240463e-02,1.733516715466976166e-02,5.112612724304199219e+00
2.998502645641565323e-02,1.824367791414260864e-02,5.111887931823730469e+00
3.005502652376890182e-02,2.056154236197471619e-02,5.111263275146484375e+00
3.012502659112215042e-02,8.261778950691223145e-02,5.083094596862792969e+00
3.019502665847539902e-02,9.208186715841293335e-02,5.080147743225097656e+00
3.026502672582864761e-02,9.236943721771240234e-02,5.079994201660156250e+00
3.033602703362703323e-02,9.196567535400390625e-02,5.080474853515625000e+00
3.040602710098028183e-02,9.435654431581497192e-02,5.079706668853759766e+00
3.047602716833353043e-02,9.419277310371398926e-02,5.079762458801269531e+00
3.054602723568677902e-02,9.408200532197952271e-02,5.078558444976806641e+00
3.061602730304002762e-02,9.436629712581634521e-02,5.079215526580810547e+00
3.068602737039327621e-02,9.450305253267288208e-02,5.079661846160888672e+00
3.075602743774652481e-02,9.235830605030059814e-02,5.080111980438232422e+00
3.082602750509977341e-02,9.221874922513961792e-02,5.080804824829101562e+00
3.089602757245302200e-02,9.287878125905990601e-02,5.079811573028564453e+00
3.096602763980627060e-02,9.203930199146270752e-02,5.080679416656494141e+00
3.103602770715951920e-02,9.178941696882247925e-02,5.080758571624755859e+00
3.110602777451276779e-02,9.253156185150146484e-02,5.080676078796386719e+00
3.117602784186601639e-02,9.243364632129669189e-02,5.080237865447998047e+00
3.124602790921926498e-02,9.223365783691406250e-02,5.080440521240234375e+00
3.131602797657251358e-02,9.203188121318817139e-02,5.080725193023681641e+00
3.138602804392576218e-02,9.394285827875137329e-02,5.079734802246093750e+00
3.145702742040157318e-02,9.418519586324691772e-02,5.079648017883300781e+00
3.152702748775482178e-02,9.395215660333633423e-02,5.079761028289794922e+00
3.159702755510807037e-02,9.256309270858764648e-02,5.079473972320556641e+00
3.166702762246131897e-02,9.279614686965942383e-02,5.079614639282226562e+00
3.173702768981456757e-02,8.934192359447479248e-02,5.081492900848388672e+00
3.180702775716781616e-02,8.945245295763015747e-02,5.081537723541259766e+00
3.187702782452106476e-02,8.956597000360488892e-02,5.081638336181640625e+00
3.194702789187431335e-02,8.906232565641403198e-02,5.081711292266845703e+00
3.201702795922756195e-02,8.938341587781906128e-02,5.081795692443847656e+00
3.208702802658081055e-02,8.997724205255508423e-02,5.080563068389892578e+00
3.215702809393405914e-02,8.960038423538208008e-02,5.081484317779541016e+00
3.222702816128730774e-02,8.957959711551666260e-02,5.081873416900634766e+00
3.229702822864055634e-02,8.992097526788711548e-02,5.081289768218994141e+00
3.236702829599380493e-02,9.086216986179351807e-02,5.080380916595458984e+00
3.243702836334705353e-02,9.110984951257705688e-02,5.080622673034667969e+00
3.250702843070030212e-02,9.210639446973800659e-02,5.080828189849853516e+00
3.257702849805355072e-02,9.039384871721267700e-02,5.081074714660644531e+00
3.264802880585193634e-02,8.992046862840652466e-02,5.081456661224365234e+00
