# time,JS220-005622.i,JS220-005622.v
1.695002149790525436e-02,2.085401676595211029e-02,5.111629486083984375e+00
1.700802147388458252e-02,2.079080976545810699e-02,5.111322402954101562e+00
1.706602144986391068e-02,2.230850607156753540e-02,5.110490798950195312e+00
1.712402142584323883e-02,2.214919589459896088e-02,5.110776424407958984e+00
1.718202140182256699e-02,2.313281595706939697e-02,5.110497474670410156e+00
1.724002137780189514e-02,2.212472073733806610e-02,5.110539913177490234e+00
1.729802135378122330e-02,2.345455251634120941e-02,5.109806537628173828e+00
1.735602226108312607e-02,2.290659211575984955e-02,5.110087871551513672e+00
1.741402223706245422e-02,2.087129652500152588e-02,5.112006187438964844e+00
1.747202221304178238e-02,2.147731930017471313e-02,5.110886573791503906e+00
1.753102242946624756e-02,2.022373676300048828e-02,5.111290454864501953e+00
1.758902240544557571e-02,2.140495553612709045e-02,5.110809803009033203e+00
1.764702238142490387e-02,2.084761671721935272e-02,5.111297607421875000e+00
1.770502235740423203e-02,2.076231688261032104e-02,5.111082077026367188e+00
1.776302233338356018e-02,2.103391662240028381e-02,5.111625194549560547e+00
1.782102230936288834e-02,2.063021436333656311e-02,5.111280441284179688e+00
1.787902228534221649e-02,2.123620733618736267e-02,5.110766887664794922e+00
1.793702226132154465e-02,2.031481266021728516e-02,5.111344814300537109e+00
1.799502223730087280e-02,2.157016471028327942e-02,5.111011505126953125e+00
1.805302314460277557e-02,2.135499566793441772e-02,5.111207962036132812e+00
1.811102312058210373e-02,2.249567024409770966e-02,5.111001491546630859e+00
1.816902309656143188e-02,2.303385362029075623e-02,5.110788822174072266e+00
1.822702307254076004e-02,2.220711857080459595e-02,5.110330581665039062e+00
1.828502304852008820e-02,2.287548594176769257e-02,5.109892845153808594e+00
1.834302302449941635e-02,2.235479652881622314e-02,5.111374855041503906e+00
1.840102300047874451e-02,2.288270182907581329e-02,5.110697269439697266e+00
1.845902297645807266e-02,2.275788225233554840e-02,5.110481262207031250e+00
1.851702295243740082e-02,2.251635119318962097e-02,5.110410690307617188e+00
1.857502385973930359e-02,2.350391447544097900e-02,5.110264778137207031e+00
1.863302383571863174e-02,2.205088920891284943e-02,5.111271381378173828e+00
1.869202312082052231e-02,2.355545014142990112e-02,5.110424041748046875e+00
1.875002402812242508e-02,2.156573906540870667e-02,5.110693931579589844e+00
1.880802400410175323e-02,2.160906046628952026e-02,5.111376285552978516e+00
1.886602398008108139e-02,2.208260446786880493e-02,5.110947608947753906e+00
1.892402395606040955e-02,2.160676382482051849e-02,5.110920429229736328e+00
1.898202393203973770e-02,2.221359126269817352e-02,5.110618591308593750e+00
1.904002390801906586e-02,2.125696651637554169e-02,5.110490798950195312e+00
1.909802388399839401e-02,2.125516347587108612e-02,5.110760211944580078e+00
1.915602385997772217e-02,1.999233663082122803e-02,5.111166477203369141e+00
1.921402383595705032e-02,1.980922371149063110e-02,5.112008571624755859e+00
1.927202474325895309e-02,1.946818456053733826e-02,5.111248016357421875e+00
